id_registro,nivel_analisis,fuente_origen,pais,departamento,municipio,anio,latitud,longitud,area_perdida_bosque_ha,emisiones_co2_mg,driver_dominante,area_transformada_ha,clase_transformacion_dominante,num_focos_calor,frp_promedio,confianza_promedio_focos,porcentaje_area_forestal,area_forestal_ha,deforestacion_anual_ha_owid,es_agregado_regional,area_perdida_bosque_ha_atipico,emisiones_co2_mg_atipico,area_transformada_ha_atipico,num_focos_calor_atipico
70233,Regional,GFW+MapBiomas+FIRMS,Colombia,Santander,Sabana de Torres,2012,7.334946509433962,-73.50783632075472,1093.0,510510.0,Agricultura permanente,97689.84228555571,Área agropecuaria,106.0,6.728301886792453,48.820754716981135,,,,False,True,True,True,False
70234,Regional,GFW+MapBiomas+FIRMS,Colombia,Santander,Sabana de Torres,2012,7.334946509433962,-73.50783632075472,1093.0,432844.0,Agricultura permanente,97689.84228555571,Área agropecuaria,106.0,6.728301886792453,48.820754716981135,,,,False,True,True,True,False
70235,Regional,GFW+MapBiomas+FIRMS,Colombia,Santander,Sabana de Torres,2013,7.356221428571429,-73.5197719387755,353.0,173320.0,Agricultura permanente,97733.59917466836,Área agropecuaria,98.0,5.883061224489795,50.51020408163265,,,,False,False,False,True,False
70236,Regional,GFW+MapBiomas+FIRMS,Colombia,Santander,Sabana de Torres,2013,7.356221428571429,-73.5197719387755,353.0,170432.0,Agricultura permanente,97733.59917466836,Área agropecuaria,98.0,5.883061224489795,50.51020408163265,,,,False,False,False,True,False
70237,Regional,GFW+MapBiomas+FIRMS,Colombia,Santander,Sabana de Torres,2013,7.356221428571429,-73.5197719387755,353.0,160554.0,Agricultura permanente,97733.59917466836,Área agropecuaria,98.0,5.883061224489795,50.51020408163265,,,,False,False,False,True,False
70238,Regional,GFW+MapBiomas+FIRMS,Colombia,Santander,Sabana de Torres,2014,7.347862047244095,-73.49292700787402,425.0,219943.0,Agricultura permanente,97442.82225198616,Área agropecuaria,127.0,4.311338582677165,49.01574803149607,,,,False,True,True,True,False
70239,Regional,GFW+MapBiomas+FIRMS,Colombia,Santander,Sabana de Torres,2014,7.347862047244095,-73.49292700787402,425.0,214007.0,Agricultura permanente,97442.82225198616,Área agropecuaria,127.0,4.311338582677165,49.01574803149607,,,,False,True,True,True,False
70240,Regional,GFW+MapBiomas+FIRMS,Colombia,Santander,Sabana de Torres,2014,7.347862047244095,-73.49292700787402,425.0,198579.0,Agricultura permanente,97442.82225198616,Área agropecuaria,127.0,4.311338582677165,49.01574803149607,,,,False,True,True,True,False
70241,Regional,GFW+MapBiomas+FIRMS,Colombia,Santander,Sabana de Torres,2015,7.37377283464567,-73.50949787401575,401.0,198133.0,Agricultura permanente,97423.5907925056,Área agropecuaria,127.0,5.969055118110236,49.01574803149607,,,,False,True,True,True,False
70242,Regional,GFW+MapBiomas+FIRMS,Colombia,Santander,Sabana de Torres,2015,7.37377283464567,-73.50949787401575,401.0,192479.0,Agricultura permanente,97423.5907925056,Área agropecuaria,127.0,5.969055118110236,49.01574803149607,,,,False,True,True,True,False
70243,Regional,GFW+MapBiomas+FIRMS,Colombia,Santander,Sabana de Torres,2015,7.37377283464567,-73.50949787401575,401.0,174333.0,Agricultura permanente,97423.5907925056,Área agropecuaria,127.0,5.969055118110236,49.01574803149607,,,,False,True,False,True,False
70244,Regional,GFW+MapBiomas+FIRMS,Colombia,Santander,Sabana de Torres,2016,7.407956300578035,-73.55705479768785,581.0,294695.0,Agricultura permanente,96950.49863753672,Área agropecuaria,173.0,9.233988439306358,50.43352601156069,,,,False,True,True,True,True
70245,Regional,GFW+MapBiomas+FIRMS,Colombia,Santander,Sabana de Torres,2016,7.407956300578035,-73.55705479768785,581.0,287768.0,Agricultura permanente,96950.49863753672,Área agropecuaria,173.0,9.233988439306358,50.43352601156069,,,,False,True,True,True,True
70246,Regional,GFW+MapBiomas+FIRMS,Colombia,Santander,Sabana de Torres,2016,7.407956300578035,-73.55705479768785,581.0,269759.0,Agricultura permanente,96950.49863753672,Área agropecuaria,173.0,9.233988439306358,50.43352601156069,,,,False,True,True,True,True
70247,Regional,GFW+MapBiomas+FIRMS,Colombia,Santander,Sabana de Torres,2017,7.360562777777778,-73.53878657407407,1012.0,523083.0,Agricultura permanente,96984.44468099822,Área agropecuaria,108.0,5.276203703703704,50.23148148148148,,,,False,True,True,True,False
70248,Regional,GFW+MapBiomas+FIRMS,Colombia,Santander,Sabana de Torres,2017,7.360562777777778,-73.53878657407407,1012.0,505198.0,Agricultura permanente,96984.44468099822,Área agropecuaria,108.0,5.276203703703704,50.23148148148148,,,,False,True,True,True,False
70249,Regional,GFW+MapBiomas+FIRMS,Colombia,Santander,Sabana de Torres,2017,7.360562777777778,-73.53878657407407,1012.0,454502.0,Agricultura permanente,96984.44468099822,Área agropecuaria,108.0,5.276203703703704,50.23148148148148,,,,False,True,True,True,False
70250,Regional,GFW+MapBiomas+FIRMS,Colombia,Santander,Sabana de Torres,2018,7.338352261904762,-73.52847607142857,460.0,228125.0,Agricultura permanente,98771.1725209028,Área agropecuaria,84.0,8.541309523809524,48.51190476190476,,,,False,True,True,True,False
70251,Regional,GFW+MapBiomas+FIRMS,Colombia,Santander,Sabana de Torres,2018,7.338352261904762,-73.52847607142857,460.0,212477.0,Agricultura permanente,98771.1725209028,Área agropecuaria,84.0,8.541309523809524,48.51190476190476,,,,False,True,True,True,False
70252,Regional,GFW+MapBiomas+FIRMS,Colombia,Santander,Sabana de Torres,2018,7.338352261904762,-73.52847607142857,460.0,179812.0,Agricultura permanente,98771.1725209028,Área agropecuaria,84.0,8.541309523809524,48.51190476190476,,,,False,True,False,True,False
70253,Regional,GFW+MapBiomas+FIRMS,Colombia,Santander,Sabana de Torres,2019,7.335374298245614,-73.52153789473684,521.0,278625.0,Agricultura permanente,99106.1043591536,Área agropecuaria,114.0,12.148245614035089,49.3421052631579,,,,False,True,True,True,False
70254,Regional,GFW+MapBiomas+FIRMS,Colombia,Santander,Sabana de Torres,2019,7.335374298245614,-73.52153789473684,521.0,263657.0,Agricultura permanente,99106.1043591536,Área agropecuaria,114.0,12.148245614035089,49.3421052631579,,,,False,True,True,True,False
70255,Regional,GFW+MapBiomas+FIRMS,Colombia,Santander,Sabana de Torres,2019,7.335374298245614,-73.52153789473684,521.0,231927.0,Agricultura permanente,99106.1043591536,Área agropecuaria,114.0,12.148245614035089,49.3421052631579,,,,False,True,True,True,False
70256,Regional,GFW+MapBiomas+FIRMS,Colombia,Santander,Sabana de Torres,2020,7.379411132075472,-73.54199858490567,406.0,209559.0,Agricultura permanente,98832.73739891026,Área agropecuaria,106.0,5.814716981132076,50.70754716981132,,,,False,True,True,True,False
70257,Regional,GFW+MapBiomas+FIRMS,Colombia,Santander,Sabana de Torres,2020,7.379411132075472,-73.54199858490567,406.0,200567.0,Agricultura permanente,98832.73739891026,Área agropecuaria,106.0,5.814716981132076,50.70754716981132,,,,False,True,True,True,False
70258,Regional,GFW+MapBiomas+FIRMS,Colombia,Santander,Sabana de Torres,2020,7.379411132075472,-73.54199858490567,406.0,177877.0,Agricultura permanente,98832.73739891026,Área agropecuaria,106.0,5.814716981132076,50.70754716981132,,,,False,True,False,True,False
70259,Regional,GFW+MapBiomas+FIRMS,Colombia,Santander,Sabana de Torres,2021,7.4058758461538465,-73.561302,392.0,208292.0,Agricultura permanente,98706.8075970053,Área agropecuaria,65.0,6.5826153846153845,49.61538461538461,,,,False,True,True,True,False
70260,Regional,GFW+MapBiomas+FIRMS,Colombia,Santander,Sabana de Torres,2021,7.4058758461538465,-73.561302,392.0,200252.0,Agricultura permanente,98706.8075970053,Área agropecuaria,65.0,6.5826153846153845,49.61538461538461,,,,False,True,True,True,False
70261,Regional,GFW+MapBiomas+FIRMS,Colombia,Santander,Sabana de Torres,2021,7.4058758461538465,-73.561302,392.0,179845.0,Agricultura permanente,98706.8075970053,Área agropecuaria,65.0,6.5826153846153845,49.61538461538461,,,,False,True,False,True,False
70262,Regional,GFW+MapBiomas+FIRMS,Colombia,Santander,Sabana de Torres,2022,7.347577407407408,-73.5259775925926,432.0,233832.0,Agricultura permanente,98784.5116779964,Área agropecuaria,54.0,10.125925925925925,48.61111111111112,,,,False,True,True,True,False
70263,Regional,GFW+MapBiomas+FIRMS,Colombia,Santander,Sabana de Torres,2022,7.347577407407408,-73.5259775925926,432.0,222484.0,Agricultura permanente,98784.5116779964,Área agropecuaria,54.0,10.125925925925925,48.61111111111112,,,,False,True,True,True,False
70264,Regional,GFW+MapBiomas+FIRMS,Colombia,Santander,Sabana de Torres,2022,7.347577407407408,-73.5259775925926,432.0,197033.0,Agricultura permanente,98784.5116779964,Área agropecuaria,54.0,10.125925925925925,48.61111111111112,,,,False,True,True,True,False
70265,Regional,GFW+MapBiomas,Colombia,Santander,Sabana de Torres,2023,6.9,-73.2,542.0,296854.0,Agricultura permanente,99583.752279705,Área agropecuaria,,,,,,,False,True,True,True,False
70266,Regional,GFW+MapBiomas,Colombia,Santander,Sabana de Torres,2023,6.9,-73.2,542.0,284752.0,Agricultura permanente,99583.752279705,Área agropecuaria,,,,,,,False,True,True,True,False
70267,Regional,GFW+MapBiomas,Colombia,Santander,Sabana de Torres,2023,6.9,-73.2,542.0,252450.0,Agricultura permanente,99583.752279705,Área agropecuaria,,,,,,,False,True,True,True,False
70268,Regional,GFW+MapBiomas,Colombia,Santander,Sabana de Torres,2024,6.9,-73.2,532.0,311519.0,Agricultura permanente,100774.3456093378,Área agropecuaria,,,,,,,False,True,True,True,False
70269,Regional,GFW+MapBiomas,Colombia,Santander,Sabana de Torres,2024,6.9,-73.2,532.0,295308.0,Agricultura permanente,100774.3456093378,Área agropecuaria,,,,,,,False,True,True,True,False
70270,Regional,GFW+MapBiomas,Colombia,Santander,Sabana de Torres,2024,6.9,-73.2,532.0,259979.0,Agricultura permanente,100774.3456093378,Área agropecuaria,,,,,,,False,True,True,True,False
70271,Regional,MapBiomas,Colombia,Santander,San Andrés,2001,6.9,-73.2,,,,15779.64346044374,Área agropecuaria,,,,,,,False,False,False,False,False
70272,Regional,MapBiomas,Colombia,Santander,San Andrés,2002,6.9,-73.2,,,,15814.890702875387,Área agropecuaria,,,,,,,False,False,False,False,False
70273,Regional,MapBiomas,Colombia,Santander,San Andrés,2003,6.9,-73.2,,,,15696.809277252634,Área agropecuaria,,,,,,,False,False,False,False,False
70274,Regional,MapBiomas,Colombia,Santander,San Andrés,2004,6.9,-73.2,,,,15570.386823303596,Área agropecuaria,,,,,,,False,False,False,False,False
70275,Regional,MapBiomas,Colombia,Santander,San Andrés,2005,6.9,-73.2,,,,15485.234526770482,Área agropecuaria,,,,,,,False,False,False,False,False
70276,Regional,MapBiomas,Colombia,Santander,San Andrés,2006,6.9,-73.2,,,,15509.998125525388,Área agropecuaria,,,,,,,False,False,False,False,False
70277,Regional,MapBiomas,Colombia,Santander,San Andrés,2007,6.9,-73.2,,,,15258.191718549164,Área agropecuaria,,,,,,,False,False,False,False,False
70278,Regional,MapBiomas,Colombia,Santander,San Andrés,2008,6.9,-73.2,,,,15265.5597768256,Área agropecuaria,,,,,,,False,False,False,False,False
70279,Regional,MapBiomas,Colombia,Santander,San Andrés,2009,6.9,-73.2,,,,15475.52821386162,Área agropecuaria,,,,,,,False,False,False,False,False
70280,Regional,MapBiomas,Colombia,Santander,San Andrés,2010,6.9,-73.2,,,,15438.337274664838,Área agropecuaria,,,,,,,False,False,False,False,False
70281,Regional,MapBiomas,Colombia,Santander,San Andrés,2011,6.9,-73.2,,,,15593.191073199918,Área agropecuaria,,,,,,,False,False,False,False,False
70282,Regional,MapBiomas,Colombia,Santander,San Andrés,2012,6.9,-73.2,,,,15591.692266797469,Área agropecuaria,,,,,,,False,False,False,False,False
70283,Regional,MapBiomas+FIRMS,Colombia,Santander,San Andrés,2013,6.86579,-72.75265,,,,15687.775854773552,Área agropecuaria,1.0,0.78,50.0,,,,False,False,False,False,False
70284,Regional,MapBiomas+FIRMS,Colombia,Santander,San Andrés,2014,6.80272,-72.83859,,,,15734.472232965649,Área agropecuaria,1.0,2.33,50.0,,,,False,False,False,False,False
70285,Regional,MapBiomas,Colombia,Santander,San Andrés,2015,6.9,-73.2,,,,15978.347221845,Área agropecuaria,,,,,,,False,False,False,False,False
70286,Regional,MapBiomas+FIRMS,Colombia,Santander,San Andrés,2016,6.8755,-72.82433,,,,16034.28643652412,Área agropecuaria,1.0,4.11,50.0,,,,False,False,False,False,False
70287,Regional,MapBiomas,Colombia,Santander,San Andrés,2017,6.9,-73.2,,,,16112.334102490682,Área agropecuaria,,,,,,,False,False,False,False,False
70288,Regional,MapBiomas,Colombia,Santander,San Andrés,2018,6.9,-73.2,,,,16095.10461840856,Área agropecuaria,,,,,,,False,False,False,False,False
70289,Regional,MapBiomas+FIRMS,Colombia,Santander,San Andrés,2019,6.74589,-72.87414,,,,16117.307749017658,Área agropecuaria,1.0,3.67,50.0,,,,False,False,False,False,False
70290,Regional,MapBiomas+FIRMS,Colombia,Santander,San Andrés,2020,6.866712,-72.79151,,,,16106.935317242916,Área agropecuaria,5.0,9.098,40.0,,,,False,False,False,False,False
70291,Regional,MapBiomas,Colombia,Santander,San Andrés,2021,6.9,-73.2,,,,16358.733172241522,Área agropecuaria,,,,,,,False,False,False,False,False
70292,Regional,MapBiomas+FIRMS,Colombia,Santander,San Andrés,2022,6.8321,-72.83208,,,,16394.52209309706,Área agropecuaria,1.0,14.58,50.0,,,,False,False,False,False,False
70293,Regional,MapBiomas,Colombia,Santander,San Andrés,2023,6.9,-73.2,,,,16263.034394476656,Área agropecuaria,,,,,,,False,False,False,False,False
70294,Regional,MapBiomas,Colombia,Santander,San Andrés,2024,6.9,-73.2,,,,16201.328408062836,Área agropecuaria,,,,,,,False,False,False,False,False
70295,Regional,GFW,Colombia,Santander,San Andrés de Cuerquia,2001,6.9,-73.2,16.0,6401.0,Agricultura permanente,,,,,,,,,False,False,False,False,False
70296,Regional,GFW,Colombia,Santander,San Andrés de Cuerquia,2001,6.9,-73.2,16.0,6012.0,Agricultura permanente,,,,,,,,,False,False,False,False,False
70297,Regional,GFW,Colombia,Santander,San Andrés de Cuerquia,2001,6.9,-73.2,16.0,5407.0,Agricultura permanente,,,,,,,,,False,False,False,False,False
70298,Regional,GFW,Colombia,Santander,San Andrés de Cuerquia,2002,6.9,-73.2,8.0,3295.0,Agricultura permanente,,,,,,,,,False,False,False,False,False
70299,Regional,GFW,Colombia,Santander,San Andrés de Cuerquia,2002,6.9,-73.2,8.0,3170.0,Agricultura permanente,,,,,,,,,False,False,False,False,False
70300,Regional,GFW,Colombia,Santander,San Andrés de Cuerquia,2002,6.9,-73.2,8.0,2885.0,Agricultura permanente,,,,,,,,,False,False,False,False,False
70301,Regional,GFW,Colombia,Santander,San Andrés de Cuerquia,2003,6.9,-73.2,4.0,1738.0,Agricultura permanente,,,,,,,,,False,False,False,False,False
70302,Regional,GFW,Colombia,Santander,San Andrés de Cuerquia,2003,6.9,-73.2,4.0,1539.0,Agricultura permanente,,,,,,,,,False,False,False,False,False
70303,Regional,GFW,Colombia,Santander,San Andrés de Cuerquia,2003,6.9,-73.2,4.0,1218.0,Agricultura permanente,,,,,,,,,False,False,False,False,False
70304,Regional,GFW,Colombia,Santander,San Andrés de Cuerquia,2004,6.9,-73.2,15.0,5875.0,Agricultura permanente,,,,,,,,,False,False,False,False,False
70305,Regional,GFW,Colombia,Santander,San Andrés de Cuerquia,2004,6.9,-73.2,15.0,5275.0,Agricultura permanente,,,,,,,,,False,False,False,False,False
70306,Regional,GFW,Colombia,Santander,San Andrés de Cuerquia,2004,6.9,-73.2,15.0,3654.0,Agricultura permanente,,,,,,,,,False,False,False,False,False
70307,Regional,GFW,Colombia,Santander,San Andrés de Cuerquia,2005,6.9,-73.2,6.0,2526.0,Agricultura permanente,,,,,,,,,False,False,False,False,False
70308,Regional,GFW,Colombia,Santander,San Andrés de Cuerquia,2005,6.9,-73.2,6.0,2199.0,Agricultura permanente,,,,,,,,,False,False,False,False,False
70309,Regional,GFW,Colombia,Santander,San Andrés de Cuerquia,2005,6.9,-73.2,6.0,1516.0,Agricultura permanente,,,,,,,,,False,False,False,False,False
70310,Regional,GFW,Colombia,Santander,San Andrés de Cuerquia,2006,6.9,-73.2,9.0,3817.0,Agricultura permanente,,,,,,,,,False,False,False,False,False
70311,Regional,GFW,Colombia,Santander,San Andrés de Cuerquia,2006,6.9,-73.2,9.0,3547.0,Agricultura permanente,,,,,,,,,False,False,False,False,False
70312,Regional,GFW,Colombia,Santander,San Andrés de Cuerquia,2006,6.9,-73.2,9.0,2875.0,Agricultura permanente,,,,,,,,,False,False,False,False,False
70313,Regional,GFW,Colombia,Santander,San Andrés de Cuerquia,2007,6.9,-73.2,10.0,4139.0,Agricultura permanente,,,,,,,,,False,False,False,False,False
70314,Regional,GFW,Colombia,Santander,San Andrés de Cuerquia,2007,6.9,-73.2,10.0,3821.0,Agricultura permanente,,,,,,,,,False,False,False,False,False
70315,Regional,GFW,Colombia,Santander,San Andrés de Cuerquia,2007,6.9,-73.2,10.0,2752.0,Agricultura permanente,,,,,,,,,False,False,False,False,False
70316,Regional,GFW,Colombia,Santander,San Andrés de Cuerquia,2008,6.9,-73.2,9.0,3378.0,Agricultura permanente,,,,,,,,,False,False,False,False,False
70317,Regional,GFW,Colombia,Santander,San Andrés de Cuerquia,2008,6.9,-73.2,9.0,3016.0,Agricultura permanente,,,,,,,,,False,False,False,False,False
70318,Regional,GFW,Colombia,Santander,San Andrés de Cuerquia,2008,6.9,-73.2,9.0,1888.0,Agricultura permanente,,,,,,,,,False,False,False,False,False
70319,Regional,GFW,Colombia,Santander,San Andrés de Cuerquia,2009,6.9,-73.2,9.0,3761.0,Agricultura permanente,,,,,,,,,False,False,False,False,False
70320,Regional,GFW,Colombia,Santander,San Andrés de Cuerquia,2009,6.9,-73.2,9.0,3442.0,Agricultura permanente,,,,,,,,,False,False,False,False,False
70321,Regional,GFW,Colombia,Santander,San Andrés de Cuerquia,2009,6.9,-73.2,9.0,2603.0,Agricultura permanente,,,,,,,,,False,False,False,False,False
70322,Regional,GFW,Colombia,Santander,San Andrés de Cuerquia,2010,6.9,-73.2,11.0,4363.0,Agricultura permanente,,,,,,,,,False,False,False,False,False
70323,Regional,GFW,Colombia,Santander,San Andrés de Cuerquia,2010,6.9,-73.2,11.0,4149.0,Agricultura permanente,,,,,,,,,False,False,False,False,False
70324,Regional,GFW,Colombia,Santander,San Andrés de Cuerquia,2010,6.9,-73.2,11.0,2972.0,Agricultura permanente,,,,,,,,,False,False,False,False,False
70325,Regional,GFW,Colombia,Santander,San Andrés de Cuerquia,2011,6.9,-73.2,10.0,3992.0,Agricultura permanente,,,,,,,,,False,False,False,False,False
70326,Regional,GFW,Colombia,Santander,San Andrés de Cuerquia,2011,6.9,-73.2,10.0,3554.0,Agricultura permanente,,,,,,,,,False,False,False,False,False
70327,Regional,GFW,Colombia,Santander,San Andrés de Cuerquia,2011,6.9,-73.2,10.0,2686.0,Agricultura permanente,,,,,,,,,False,False,False,False,False
70328,Regional,GFW,Colombia,Santander,San Andrés de Cuerquia,2012,6.9,-73.2,23.0,9880.0,Agricultura permanente,,,,,,,,,False,False,False,False,False
70329,Regional,GFW,Colombia,Santander,San Andrés de Cuerquia,2012,6.9,-73.2,23.0,9254.0,Agricultura permanente,,,,,,,,,False,False,False,False,False
